intent,greeting_normalized,text,frequency,pure_greeting,date
saludo_con_solicitud,buen dia,"Buen dia, como estas? has sabido algo? >> >> buen dia",1,False,2025-11-06T18:48:53+03:00
saludo_con_solicitud,buen dia,"Buen dia, como se encuentra? Paso a consultar como va el proceso de pago",1,False,2025-10-15T19:25:18+03:00
saludo_con_solicitud,buen dia,"Buen dia, de 15KV no lo distribuimos",1,False,2025-12-15T21:38:32+03:00
saludo_con_solicitud,buen dia,"buen dia, de que capacidad necesita para la trituradora",1,False,2025-07-25T23:03:35+03:00
saludo_con_solicitud,buen dia,"buen dia, el accesorio mpara el Termohigrómetro testo 175-h1, NO se vende solo, se vende el equipo completo",1,False,2025-09-25T14:33:42+03:00
saludo_con_solicitud,buen dia,"Buen dia, el diferencial cotizado es de referenciqa HSZ-3 hsz y tiene un año de garantia",1,False,2025-12-11T16:30:01+03:00
saludo_con_solicitud,buen dia,"buen dia, el equipo tiene garantia de un año directamente con nosotros",1,False,2025-08-13T15:31:41+03:00
saludo_con_solicitud,buen dia,"buen dia, el equipo viene sin ninguna clase de certiifcado",1,False,2025-09-16T23:04:04+03:00
saludo_con_solicitud,buen dia,"buen dia, el sellador que solicita es de importacion, demora de 8 a 10 dias habiles, con abono del 70% para iniciar la importacion",1,False,2025-11-27T17:54:15+03:00
saludo_con_solicitud,buen dia,"buen dia, en el momento, solo es importacion",1,False,2025-10-15T18:28:32+03:00
saludo_con_solicitud,buen dia,"Buen dia, en la cotizacion enviada esta incluido el valor del flete ($ 26.000)",1,False,2025-08-08T18:05:45+03:00
saludo_con_solicitud,buen dia,"buen dia, en que l epuedo ayudar",1,False,2025-09-19T00:22:08+03:00
saludo_con_solicitud,buen dia,"Buen dia, esa es la mas economica que distribuimos",1,False,2025-09-30T22:03:32+03:00
saludo_con_solicitud,buen dia,"Buen dia, ese es el mas economico que distribuimos",1,False,2025-06-11T19:31:41+03:00
saludo_con_solicitud,buen dia,"buen dia, esta clase de elemnto no lo distribuimos",1,False,2025-09-06T01:34:17+03:00
saludo_con_solicitud,buen dia,"buen dia, esta clase de repuesto no lop distribuimos",1,False,2025-10-02T20:44:12+03:00
saludo_con_solicitud,buen dia,"buen dia, estamos ubicados en Bogota, Cale 76 No. 20b-24 oficina 207",1,False,2025-12-12T19:14:25+03:00
saludo_con_solicitud,buen dia,"buen dia, estamos ubicados olamnete den Bogota, Colombia, y desde aca hacemos despachos a cualquier parte del pais y fuera de Colombia",1,False,2025-08-14T17:06:24+03:00
saludo_con_solicitud,buen dia,"BUEN DIA, estos bloques de dsitribucion, se pueden entregar hasta despues del 18 de enero, la razon es porque el area de logistica ya salio a vacacionesa y vuielven hasta el 18 de enero",1,False,2025-12-22T18:39:23+03:00
saludo_con_solicitud,buen dia,"buen dia, estoy a la espera de que me firmen el formato para poder enviarselo, apenas lo tenga con gusto s elo estare remitiendo",1,False,2025-06-20T15:41:00+03:00
saludo_con_solicitud,buen dia,"Buen dia, estoy al pendiente por si necesitas algo",1,False,2025-10-14T19:56:56+03:00
saludo_con_solicitud,buen dia,"buen dia, estuve revisando y esta clase de accesorio no lo distribuimos",1,False,2025-08-01T15:29:38+03:00
saludo_con_solicitud,buen dia,"buen dia, estuve revisando y esta clase de rele con caracteristicas iguales o similares al que requiere NO lo distribuimos",1,False,2025-11-06T22:16:03+03:00
saludo_con_solicitud,buen dia,"Buen dia, estuve revisando y los demas elementso con las caracteristicas quew requiere NO los distribuimos",1,False,2026-03-04T21:53:48+03:00
saludo_con_solicitud,buen dia,"Buen dia, han sabido algo respecto a la compra",1,False,2025-11-04T19:45:38+03:00
saludo_con_solicitud,buen dia,"Buen dia, han sabido algo respecto a la compra? === SYSTEM WZ === La plantilla de marketing no se puede enviar a este cliente en este momento debido a la limitación de mensajes de marketing. Inténtelo de nuevo más tarde o envíe una plantilla de otra categoría",1,False,2025-11-04T19:45:43+03:00
saludo_con_solicitud,buen dia,"Buen dia, hay algun numero donde me pueda comunicar",1,False,2025-11-07T18:32:18+03:00
saludo_con_solicitud,buen dia,"Buen dia, he intentado comunicarme y ha sido algo dificil. Sabes algo de la autorización o si puedo hacer algo para este proceso",1,False,2025-10-10T20:15:33+03:00
saludo_con_solicitud,buen dia,"Buen dia, he intentado comunicarme y no ha sido posible",1,False,2025-10-28T17:21:07+03:00
saludo_con_solicitud,buen dia,"buen dia, la balanza viene con certificado OIML",1,False,2025-08-22T17:21:21+03:00
saludo_con_solicitud,buen dia,"buen dia, la base que se le cotizo ES MAGNETICA",1,False,2025-08-20T17:58:56+03:00
saludo_con_solicitud,buen dia,"Buen dia, la certificación se la envie el dia de ayer y el mensaje rebotó, me confirma el recibimiento por fa",1,False,2025-12-02T18:51:10+03:00
saludo_con_solicitud,buen dia,"Buen dia, la cotizacion ultima que se le envio esta con descuento",1,False,2025-11-10T18:22:24+03:00
saludo_con_solicitud,buen dia,"Buen dia, la factura fue enviada Romoraa@primax.com, te comparto el PDF en este medio",1,False,2026-03-04T18:39:07+03:00
saludo_con_solicitud,buen dia,"buen dia, la garantia de la sonda es de UN AÑO directamemte con nosotros",1,False,2025-08-01T22:58:20+03:00
saludo_con_solicitud,buen dia,"buen dia, la importacion demora 10 dia shabiles, con abono del 70% para iniciar la importacion",1,False,2025-10-16T15:23:36+03:00
saludo_con_solicitud,buen dia,"buen dia, la importacion demora 10 dias habiles apartir delabono del 70 %",1,False,2025-07-09T19:11:11+03:00
saludo_con_solicitud,buen dia,"BUEN DIA, la importacion demora 20 dias habiles, con abono del 70% ´para iniciar la importacion",1,False,2025-11-27T23:25:45+03:00
saludo_con_solicitud,buen dia,"buen dia, la presente e spara comunicarle que la referencia DSX8000, ESTA DESCONTINUADA",1,False,2026-01-05T15:49:57+03:00
saludo_con_solicitud,buen dia,"buen dia, la presente es para informarle que nosotros no realizamos instalacion de ningun equipo",1,False,2025-09-24T15:32:36+03:00
saludo_con_solicitud,buen dia,"buen dia, la primera compra es de CONTADO, y despues se les puede enviar el FORMATO PARA CREDITO, diligencian el formato y dentro de 8 dias les dan reapuesta",1,False,2025-03-21T23:47:06+03:00
saludo_con_solicitud,buen dia,"Buen dia, le consulto, en que va el proceso de la compra?}",1,False,2025-10-31T19:41:00+03:00
saludo_con_solicitud,buen dia,"buen dia, le informo que el equipo se vende es completo accesorios no",1,False,2025-09-29T17:28:24+03:00
saludo_con_solicitud,buen dia,"Buen dia, le presente es para informarle que la importacion demora de 15 a 20 dia shabiles, con abono del 70% para iniciar la importacion",1,False,2025-11-11T19:44:19+03:00
saludo_con_solicitud,buen dia,"Buen dia, los elementos que necesita cotizar NO los distribuimos",1,False,2025-06-26T22:28:59+03:00
saludo_con_solicitud,buen dia,"Buen dia, me confirmas el correo de facturación, por favor",1,False,2026-01-14T16:05:39+03:00
saludo_con_solicitud,buen dia,"Buen dia, no he tenido razones de la compra, con quien me puedo comunicar",1,False,2025-11-20T19:25:36+03:00
saludo_con_solicitud,buen dia,"buen dia, nosotros realizamos envios a cualquier parte del pais, o fuera del pais, el equipo que solicita la importacion",1,False,2025-10-22T18:06:03+03:00
saludo_con_solicitud,buen dia,"buen dia, para ese dia nos es dificil cumplirle",1,False,2025-09-15T22:02:59+03:00
saludo_con_solicitud,buen dia,"buen dia, por favor eliminar mi numero de celular ya que no soy yo quiene sta pidiendo esas cotizaciones",1,False,2025-05-27T18:13:34+03:00
saludo_con_solicitud,buen dia,"Buen dia, por favor me ayudan con estos documentos para poder crearlos como proveedores",1,False,2025-06-18T18:21:06+03:00
saludo_con_solicitud,buen dia,"buen dia, por favor me indica que referencia es el equipo FILL RITE que desae cotizar",1,False,2026-03-05T01:11:11+03:00
saludo_con_solicitud,buen dia,"Buen dia, por favor revisa que ya le envie la cotizacion",1,False,2026-02-27T15:50:55+03:00
saludo_con_solicitud,buen dia,"Buen dia, Por favor, me confirmas si desean continuar con la compra del Interruptor de vibración o si procedemos a liberarlo en bodega",1,False,2025-11-24T19:19:18+03:00
saludo_con_solicitud,buen dia,"Buen dia, Por favor, me confirmas si desean continuar con la compra del Interruptor de vibración o si procedemos a liberarlo en bodega. === SYSTEM WZ === La plantilla de marketing no se puede enviar a este cliente en este momento debido a la limitación de mensajes de marketing. Inténtelo de nuevo más tarde o envíe una plantilla de otra categoría",1,False,2025-11-24T19:19:23+03:00
saludo_con_solicitud,buen dia,"Buen dia, que equipo esta buscando en esa marca",1,False,2025-08-06T22:25:52+03:00
saludo_con_solicitud,buen dia,"Buen dia, quisiera saber si el extractor de baños tiene sensor de movimiento",1,False,2025-07-21T18:44:14+03:00
saludo_con_solicitud,buen dia,"Buen dia, recuerdea que sigo pendiente a ustedes y poder ayudarlos en su proceso de compra. Ha sabido algo de la autorización",1,False,2025-10-02T18:25:22+03:00
saludo_con_solicitud,buen dia,"Buen dia, sabes algo de la autorización",1,False,2025-10-23T19:37:01+03:00
saludo_con_solicitud,buen dia,"Buen dia, segun conversacion, ya le envio cotizacion actulizada",1,False,2025-10-06T17:21:58+03:00
saludo_con_solicitud,buen dia,"buen dia, señor AMBRI HURTADO, le estoy marcando a su celular",1,False,2025-07-25T16:18:23+03:00
saludo_con_solicitud,buen dia,"buen dia, señor ANDRES ,a escalera tiene un peso de 50 kilos",1,False,2025-10-25T00:22:17+03:00
saludo_con_solicitud,buen dia,"Buen dia, señor JESUS ANTONIO, me indican que el contactor se puedeentregar el dia de mañana, apratir del pago",1,False,2025-11-06T19:16:49+03:00
saludo_con_solicitud,buen dia,"buen dia, señor JOSE, la lampara cotizada es la unica QUE DISTRIBUIMOS, si desea alguno de mejores caracteristicas, necesito marca y referencia para poder cotizarle",1,False,2025-10-23T20:52:31+03:00
saludo_con_solicitud,buen dia,"buen dia, señor JUAN, me confirmaron y el equipo si teien ese valor que se le envia en la cotizacion",1,False,2025-10-30T22:04:08+03:00
saludo_con_solicitud,buen dia,"Buen dia, señor JUAN, me indican que la maquina de hielo, es para importacion, demora 15 dias habiles a partir del abono del 70%",1,False,2025-11-06T19:34:35+03:00
saludo_con_solicitud,buen dia,"buen dia, señor Pablo me puede enviar por favor el RUT",1,False,2025-09-24T18:19:54+03:00
saludo_con_solicitud,buen dia,"buen dia, señorita Alejandra, estoy marcandole a su celular para poder hablar directamente con usted, pero timbra y se va buzon",1,False,2025-08-05T19:53:05+03:00
saludo_con_solicitud,buen dia,"buen dia, señorita Constanza, le informo que nosotros no realizamops INSTALCION de ningun equipo, solo damos capacitacion de uso de los equipos,, la garantia de un año, mantenimenito preventivo",1,False,2025-10-17T18:34:34+03:00
saludo_con_solicitud,buen dia,"buen dia, señorita GREYS GUERRERO, le estoy marcando a su celular, pero no responden",1,False,2025-07-02T21:23:12+03:00
saludo_con_solicitud,buen dia,"buen dia, señorita KATHERYN, en que le puedo colabortar",1,False,2026-02-27T16:44:02+03:00
saludo_con_solicitud,buen dia,"buen dia, señorita MERY, en que le puedo colaborar",1,False,2025-11-06T23:40:48+03:00
saludo_con_solicitud,buen dia,"Buen dia, si sr. Tienes información",1,False,2025-06-20T18:27:00+03:00
saludo_con_solicitud,buen dia,"Buen dia, sigue interesado en la compra de los dispositivos de muestreo",1,False,2025-11-11T19:14:34+03:00
saludo_con_solicitud,buen dia,"buen dia, solamente distribuimos el conector5 HE3MBRA",1,False,2025-12-12T21:55:51+03:00
saludo_con_solicitud,buen dia,"buen dia, solamente distribuimos el conector5 HE3MBRA Dale esta bien. Necesitaba el macho. Muchas gracias",1,False,2025-12-12T22:02:10+03:00
saludo_con_solicitud,buen dia,"BUEN DIA, solamnete distribuimos de 91.44 cm X 30.48 cm",1,False,2025-12-05T15:44:04+03:00
saludo_con_solicitud,buen dia,"buen dia, solo distribuimos el 710",1,False,2025-12-04T19:13:07+03:00
saludo_con_solicitud,buen dia,"buen dia, soy Martin Aguilera, en que le puedo colaborar",1,False,2024-07-29T17:55:15+03:00
saludo_con_solicitud,buen dia,"Buen dia, te estaba contestando el chat bot",1,False,2025-12-22T18:13:58+03:00
saludo_con_solicitud,buen dia,"Buen dia, tiempo de entrega del equipo",1,False,2025-11-24T17:03:09+03:00
saludo_con_solicitud,buen dia,"Buen dia, tienes alguna información de como va el proceso de creción",1,False,2025-10-27T18:33:44+03:00
saludo_con_solicitud,buen dia,"buen dia, todos nuestros equipos tienen GARANTIA DE UN AÑO directamente con nosotros",1,False,2025-07-21T18:23:20+03:00
saludo_con_solicitud,buen dia,"Buen dia, ya la tiene el proeso de compras para la validación",1,False,2025-11-24T18:56:12+03:00
saludo_con_solicitud,buen dia,"Buen dia, ya le acabe de enviar la cotizacion de la b ascula",1,False,2025-09-23T21:01:46+03:00
saludo_con_solicitud,buen dia,"buen dia, ya le actualice la cotizacion con el codigo que solicita",1,False,2025-12-10T15:26:34+03:00
saludo_con_solicitud,buen dia,"buen dia, ya le confirmo, el tiempo de entrega",1,False,2025-10-16T00:31:41+03:00
saludo_con_solicitud,buen dia,"buen dia, ya pregunto al area de logistica y ya le confirmo",1,False,2025-09-19T00:37:06+03:00
saludo_con_solicitud,buen dia,"buen dia,, esta clase de respouesto NO LO DISTRIBUIMOS",1,False,2025-11-07T20:59:10+03:00
saludo_con_solicitud,buen dias,"Buen dias, como estas ?Gracias por comunicarte con Pijal. ¿Cómo podemos ayudarte",1,False,2025-06-26T00:25:31+03:00
saludo_con_solicitud,buen dia,"buen dìa, 3 a 5 dìas entrega, salvo previa venta",1,False,2025-10-30T00:02:28+03:00
saludo_con_solicitud,buen dia,"buen dìa, a las 10 am",1,False,2025-06-03T16:32:28+03:00
saludo_con_solicitud,buen dia,"buen dìa, enviame la info y te proceso tu compra",1,False,2025-06-10T16:06:39+03:00
saludo_con_solicitud,buen dia,"buen dìa, https://www.viaindustrial.com/cotizacion.asp?CotCliente=1229224&token=460959&p=P210926",1,False,2025-08-01T03:51:22+03:00
saludo_con_solicitud,buen dia,"buen dìa, Oferta: https://www.viaindustrial.com/cotizacion.asp?CotCliente=1227136&token=460176&p=P253259",1,False,2025-07-25T03:07:31+03:00
saludo_con_solicitud,buen dia,"buen dìa, solo manejo el de espesor x q el de punto de rocio no manejo, puedo manejar temepratiura y humedad pero punto de rocio no",1,False,2025-07-04T23:17:25+03:00
saludo_con_solicitud,buen dia,"Buen día , por favor procede a liberar",1,False,2026-02-10T19:36:10+03:00
saludo_con_solicitud,buen dia,Buen día cordial saludo el repuesto lo compré desde el fin de semana pasado está un poco más económico como un 30% por debajo del precio que me dieron ustedes,1,False,2025-05-28T16:01:18+03:00
saludo_con_solicitud,buen dia,Buen día discúlpeme no haber otorgado respuesta. Pero no estuve en la ciudad...y no tenía buena señal en el.municipio donde me encontraba,1,False,2025-07-03T16:43:57+03:00
saludo_con_solicitud,buen dia,buen día es esta https://www.viaindustrial.com/cotizacion.asp?CotCliente=1239597&token=464849&p=P237236 modificada,1,False,2025-09-14T06:03:12+03:00
saludo_con_solicitud,buen dia,"Buen día Estefania, como está? le escribe Anggie de compras csp",1,False,2026-01-08T16:43:34+03:00
saludo_con_solicitud,buen dia,Buen día hacen calibración del equipo,1,False,2025-10-27T17:35:00+03:00
